name,csv_id,compound_id,protein_a_name,protein_b_name,total_aa,n_protein_a_chains,n_protein_b_chains,total_chains,mg_asym_id,moa_type,af3_ranking_score,af3_mg_chain_iptm
mgtbind_5501,5501,4769,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.778164997,0.89
mgtbind_5502,5502,4770,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.762809705,0.87
mgtbind_5503,5503,4771,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.754572341,0.86
mgtbind_5504,5504,4772,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.772901708,0.9
mgtbind_5505,5505,4773,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.761100019,0.86
mgtbind_5506,5506,4774,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.785384141,0.89
mgtbind_5507,5507,4775,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.775644685,0.88
mgtbind_5508,5508,4776,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.749426452,0.85
mgtbind_5509,5509,4777,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.750675551,0.85
mgtbind_5510,5510,4778,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.793296626,0.88
mgtbind_5538,5538,4798,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.75493585,0.84
mgtbind_5542,5542,4799,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.761734722,0.85
mgtbind_5546,5546,4800,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.711187594,0.8
mgtbind_5550,5550,4801,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.74261799,0.83
mgtbind_5554,5554,4802,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.712577532,0.8
mgtbind_5558,5558,4803,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.729350001,0.82
mgtbind_5562,5562,4804,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.76129418,0.84
mgtbind_5566,5566,4805,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.728475007,0.81
mgtbind_5570,5570,4806,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.763063474,0.85
mgtbind_5572,5572,4807,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.7771129,0.83
mgtbind_5573,5573,4808,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.797285941,0.9
mgtbind_5574,5574,4809,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.792221252,0.87
mgtbind_5575,5575,4810,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.801987593,0.9
mgtbind_5576,5576,4811,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.807171903,0.9
mgtbind_5577,5577,4812,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.816585342,0.9
mgtbind_5578,5578,4813,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.816497148,0.9
mgtbind_5579,5579,4814,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.817334188,0.9
mgtbind_5580,5580,4815,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.817013484,0.88
mgtbind_5581,5581,4816,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.802242952,0.86
mgtbind_5582,5582,4817,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.797514763,0.88
mgtbind_5583,5583,4818,CRBN,GSPT1,941,1,1,3,2,heterodimerization-degradative,0.776419912,0.9
mgtbind_854,854,692,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.927194651,0.94
mgtbind_859,859,694,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.951143655,0.95
mgtbind_886,886,156,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.948365968,0.86
mgtbind_888,888,20,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.919368855,0.94
mgtbind_889,889,157,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.935821523,0.88
mgtbind_894,894,713,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.952853938,0.89
mgtbind_896,896,714,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.939701111,0.9
mgtbind_1060,1060,882,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.938975577,0.91
mgtbind_1130,1130,965,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.926392234,0.94
mgtbind_4352,4352,4306,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.957652775,0.91
mgtbind_4356,4356,4307,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.94529227,0.91
mgtbind_4360,4360,4308,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.954395284,0.93
mgtbind_4662,4662,4455,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.933438304,0.91
mgtbind_4666,4666,4456,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.938804384,0.9
mgtbind_5297,5297,4640,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.944331109,0.9
mgtbind_5298,5298,4641,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.940967934,0.91
mgtbind_5299,5299,4642,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.934092964,0.9
mgtbind_5300,5300,4643,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.930684585,0.92
mgtbind_5301,5301,4644,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.941474996,0.9
mgtbind_5302,5302,4645,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.944140801,0.91
mgtbind_5303,5303,4646,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.91556752,0.88
mgtbind_5304,5304,4647,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.94278285,0.92
mgtbind_5305,5305,4648,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.938920816,0.94
mgtbind_5315,5315,4649,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.945569041,0.92
mgtbind_5316,5316,4650,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.945665,0.91
mgtbind_5317,5317,4651,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.948882267,0.9
mgtbind_5318,5318,4652,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.95560831,0.9
mgtbind_5319,5319,4653,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.947415546,0.89
mgtbind_5320,5320,4654,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.946157802,0.88
mgtbind_5321,5321,4655,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.938854422,0.88
mgtbind_5322,5322,4656,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.945342692,0.89
mgtbind_5323,5323,4657,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.938494668,0.86
mgtbind_5324,5324,4658,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.955755642,0.88
mgtbind_5325,5325,4659,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.955400195,0.88
mgtbind_5326,5326,4660,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.944127855,0.86
mgtbind_5327,5327,4661,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.948749382,0.87
mgtbind_5328,5328,4662,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.954560614,0.87
mgtbind_5329,5329,4663,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.949697142,0.87
mgtbind_5330,5330,4664,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.956689537,0.87
mgtbind_5331,5331,4665,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.944957364,0.87
mgtbind_5332,5332,4666,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.948806103,0.87
mgtbind_5333,5333,4667,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.947256137,0.86
mgtbind_5334,5334,4668,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.954448957,0.87
mgtbind_5335,5335,4669,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.954560973,0.87
mgtbind_5336,5336,4670,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.952409969,0.9
mgtbind_5337,5337,4671,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.944056168,0.86
mgtbind_5338,5338,4672,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.960894837,0.89
mgtbind_5339,5339,4673,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.960463896,0.91
mgtbind_5340,5340,4674,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.944378031,0.89
mgtbind_5341,5341,4675,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.960918222,0.9
mgtbind_5342,5342,4676,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.946013736,0.87
mgtbind_5343,5343,4677,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.954610546,0.86
mgtbind_5344,5344,4678,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.956918257,0.86
mgtbind_5345,5345,4679,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.953562259,0.88
mgtbind_5346,5346,4680,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.881350972,0.8
mgtbind_5347,5347,4681,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.934795798,0.85
mgtbind_5348,5348,4682,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.958485769,0.85
mgtbind_5349,5349,4683,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.941213342,0.88
mgtbind_5350,5350,4684,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.952653557,0.88
mgtbind_5533,5533,4797,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.933115928,0.93
mgtbind_5536,5536,4798,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.943367608,0.87
mgtbind_5540,5540,4799,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.947294486,0.89
mgtbind_5544,5544,4800,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.933021735,0.89
mgtbind_5548,5548,4801,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.946259131,0.88
mgtbind_5552,5552,4802,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.925175389,0.87
mgtbind_5556,5556,4803,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.943027401,0.87
mgtbind_5560,5560,4804,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.952425242,0.88
mgtbind_5564,5564,4805,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.93312881,0.86
mgtbind_5568,5568,4806,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.935226678,0.89
mgtbind_5589,5589,4819,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.950109793,0.89
mgtbind_5591,5591,4820,CRBN,IKZF3,951,1,1,3,2,heterodimerization-degradative,0.942034167,0.89
mgtbind_737,737,581,TRIM4,CORO1A,961,1,1,3,2,heterodimerization-degradative,0.315141563,0.33
mgtbind_853,853,692,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.942907611,0.95
mgtbind_858,858,694,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.951529953,0.95
mgtbind_887,887,20,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.939835733,0.95
mgtbind_893,893,713,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.960292667,0.89
mgtbind_895,895,714,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.95549147,0.91
mgtbind_990,990,866,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.948302245,0.94
mgtbind_994,994,869,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.93759405,0.94
mgtbind_996,996,870,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.946479775,0.93
mgtbind_997,997,871,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.939745197,0.95
mgtbind_998,998,872,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.938112111,0.94
mgtbind_1001,1001,876,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.94157066,0.94
mgtbind_1003,1003,877,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.944883454,0.94
mgtbind_1004,1004,878,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.93841126,0.94
mgtbind_1015,1015,882,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.968658849,0.92
mgtbind_1017,1017,883,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957746535,0.92
mgtbind_1019,1019,884,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957220358,0.93
mgtbind_1063,1063,932,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.958033457,0.91
mgtbind_1066,1066,933,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.96478696,0.92
mgtbind_1067,1067,148,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.945286621,0.87
mgtbind_1129,1129,965,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.947256847,0.94
mgtbind_4350,4350,4306,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.959813809,0.92
mgtbind_4354,4354,4307,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.955193966,0.92
mgtbind_4358,4358,4308,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.959750348,0.93
mgtbind_4660,4660,4455,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.959626609,0.92
mgtbind_4664,4664,4456,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.954098403,0.91
mgtbind_4969,4969,4555,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.956902323,0.93
mgtbind_4973,4973,4556,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.959920323,0.94
mgtbind_4977,4977,4557,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.960991921,0.91
mgtbind_4981,4981,4558,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.963236617,0.92
mgtbind_4985,4985,4559,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.967367861,0.88
mgtbind_4989,4989,4560,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.971024697,0.89
mgtbind_4993,4993,4561,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957098406,0.87
mgtbind_4997,4997,4562,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.962096337,0.91
mgtbind_5001,5001,4563,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.955830603,0.92
mgtbind_5005,5005,4564,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.96603513,0.91
mgtbind_5009,5009,4565,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.966337117,0.91
mgtbind_5013,5013,4566,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.964381138,0.88
mgtbind_5017,5017,4567,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.963049785,0.89
mgtbind_5021,5021,4568,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.95741563,0.92
mgtbind_5025,5025,4569,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.965350745,0.92
mgtbind_5029,5029,4570,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.96513088,0.93
mgtbind_5033,5033,4571,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.962321597,0.91
mgtbind_5037,5037,4572,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.964980011,0.92
mgtbind_5041,5041,4573,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.965155269,0.89
mgtbind_5045,5045,4574,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.962156781,0.92
mgtbind_5049,5049,4575,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.96750804,0.93
mgtbind_5053,5053,4576,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.968738414,0.89
mgtbind_5057,5057,4577,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.964284568,0.89
mgtbind_5061,5061,4578,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.955293325,0.87
mgtbind_5065,5065,4579,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957089863,0.89
mgtbind_5069,5069,4580,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.966689438,0.89
mgtbind_5073,5073,4581,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957638022,0.91
mgtbind_5077,5077,4582,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.959306628,0.9
mgtbind_5081,5081,4583,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.970115052,0.91
mgtbind_5085,5085,4584,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.959587033,0.89
mgtbind_5089,5089,4585,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.956331076,0.9
mgtbind_5093,5093,4586,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957720829,0.9
mgtbind_5097,5097,4587,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.964221884,0.89
mgtbind_5101,5101,4588,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.962487222,0.88
mgtbind_5105,5105,4589,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.956624504,0.92
mgtbind_5109,5109,4590,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.964648578,0.92
mgtbind_5113,5113,4591,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.965235255,0.92
mgtbind_5117,5117,4592,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.953705064,0.91
mgtbind_5121,5121,4593,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.958625323,0.91
mgtbind_5125,5125,4594,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.95927156,0.92
mgtbind_5129,5129,4595,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.955454942,0.91
mgtbind_5133,5133,4596,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.946032451,0.92
mgtbind_5137,5137,4597,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.952957955,0.92
mgtbind_5141,5141,4598,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.956014737,0.92
mgtbind_5145,5145,4599,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.953753063,0.91
mgtbind_5149,5149,4600,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.952347154,0.92
mgtbind_5153,5153,4601,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.958795193,0.93
mgtbind_5157,5157,4602,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.944304767,0.94
mgtbind_5161,5161,4603,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.960863934,0.92
mgtbind_5165,5165,4604,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.960081269,0.93
mgtbind_5169,5169,4605,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.961066518,0.91
mgtbind_5173,5173,4606,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.958394376,0.92
mgtbind_5177,5177,4607,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.959579517,0.91
mgtbind_5181,5181,4608,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.953731934,0.92
mgtbind_5185,5185,4609,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.960541432,0.92
mgtbind_5189,5189,4610,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957891838,0.92
mgtbind_5193,5193,4611,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.958231397,0.92
mgtbind_5197,5197,4612,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.95859572,0.92
mgtbind_5201,5201,4613,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.955291139,0.92
mgtbind_5205,5205,4614,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.958381069,0.93
mgtbind_5209,5209,4615,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.955331471,0.92
mgtbind_5213,5213,4616,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.958467663,0.91
mgtbind_5217,5217,4617,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.96238901,0.91
mgtbind_5221,5221,4618,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.96100239,0.91
mgtbind_5225,5225,4619,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957030306,0.91
mgtbind_5229,5229,4620,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957665191,0.91
mgtbind_5233,5233,4621,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.955591623,0.89
mgtbind_5237,5237,4622,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957638074,0.9
mgtbind_5241,5241,4623,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.95826729,0.92
mgtbind_5245,5245,4624,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957472421,0.91
mgtbind_5249,5249,4625,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.959054987,0.91
mgtbind_5253,5253,4626,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.960985157,0.92
mgtbind_5257,5257,4627,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.955996029,0.91
mgtbind_5261,5261,4628,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.956006463,0.92
mgtbind_5265,5265,4629,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.953368108,0.91
mgtbind_5269,5269,4630,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.953071316,0.91
mgtbind_5273,5273,4631,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.957436207,0.91
mgtbind_5277,5277,4632,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.956579208,0.9
mgtbind_5281,5281,4633,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.955520433,0.9
mgtbind_5285,5285,4634,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.949220876,0.89
mgtbind_5289,5289,4635,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.949399075,0.9
mgtbind_5532,5532,4797,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.940275926,0.93
mgtbind_5588,5588,4819,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.965983847,0.9
mgtbind_5590,5590,4820,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.96086149,0.9
mgtbind_5592,5592,4821,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.948045871,0.94
mgtbind_5593,5593,4822,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.951847978,0.94
mgtbind_5594,5594,4823,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.938092986,0.94
mgtbind_5595,5595,4824,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.939302449,0.94
mgtbind_5596,5596,4825,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.951302261,0.94
mgtbind_5597,5597,4826,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.945568597,0.95
mgtbind_5598,5598,4827,CRBN,IKZF1,961,1,1,3,2,heterodimerization-degradative,0.941578953,0.93
mgtbind_1068,1068,934,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.973189817,0.94
mgtbind_4351,4351,4306,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.961782049,0.9
mgtbind_4355,4355,4307,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.95613221,0.93
mgtbind_4359,4359,4308,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.959272408,0.94
mgtbind_4661,4661,4455,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.960947147,0.94
mgtbind_4665,4665,4456,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.967190756,0.94
mgtbind_4669,4669,4457,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.963196669,0.94
mgtbind_4970,4970,4555,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.964579379,0.94
mgtbind_4974,4974,4556,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.957849223,0.94
mgtbind_4978,4978,4557,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.961931039,0.9
mgtbind_4982,4982,4558,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.959656969,0.9
mgtbind_4986,4986,4559,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.96011297,0.88
mgtbind_4990,4990,4560,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.959768564,0.88
mgtbind_4994,4994,4561,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.960724552,0.88
mgtbind_4998,4998,4562,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.96332287,0.91
mgtbind_5002,5002,4563,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.957312943,0.93
mgtbind_5006,5006,4564,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.963588161,0.9
mgtbind_5010,5010,4565,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.962108532,0.89
mgtbind_5014,5014,4566,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.963284787,0.9
mgtbind_5018,5018,4567,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.961772428,0.89
mgtbind_5022,5022,4568,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.96396535,0.9
mgtbind_5026,5026,4569,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.9612549,0.91
mgtbind_5030,5030,4570,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.96615368,0.93
mgtbind_5034,5034,4571,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.963257881,0.9
mgtbind_5038,5038,4572,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.968185516,0.9
mgtbind_5042,5042,4573,CRBN,IKZF2,968,1,1,3,2,heterodimerization-degradative,0.964941561,0.89
